protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
NP_191795.1,False,89.524,0.8364,False,antimicrobial,89.539,0.8545,False,antimicrobial,89.261,0.8512,False,antimicrobial,NP_191795.1 Carbohydrate-binding-like fold [Arabidopsis thaliana],0.015,-0.263
NP_973597.1,False,92.823,1.0713,False,antimicrobial,93.24,1.0835,False,antimicrobial,92.559,1.0627,False,antimicrobial,NP_973597.1 ARM repeat superfamily protein [Arabidopsis thaliana],0.417,-0.264
NP_177800.1,False,19.626,-0.4385,False,defense_signaling,17.07,-0.5567,False,defense_signaling,19.362,-0.4455,False,defense_signaling,NP_177800.1 uncharacterized protein AT1G76740 [Arabidopsis thaliana],-2.556,-0.264
NP_001323937.1,False,89.047,0.9707,False,cell_death_HR,92.012,1.0485,False,cell_death_HR,88.778,0.9622,False,cell_death_HR,NP_001323937.1 multidrug resistance-associated protein 11 [Arabidopsis thaliana],2.965,-0.269
NP_176692.3,False,87.655,0.7248,False,defense_signaling,87.908,0.729,False,defense_signaling,87.386,0.72,False,defense_signaling,NP_176692.3 Ubiquitin carboxyl-terminal hydrolase-related protein [Arabidopsis thaliana],0.253,-0.269
NP_051117.1,False,19.759,-0.4333,False,defense_signaling,12.459,-0.8241,False,defense_signaling,19.489,-0.4402,False,defense_signaling,NP_051117.1 Ycf1 (chloroplast) [Arabidopsis thaliana],-7.3,-0.27
NP_176393.1,False,96.594,0.9192,False,antimicrobial,96.486,0.876,False,defense_signaling,96.324,0.9105,False,antimicrobial,"NP_176393.1 Coatomer, alpha subunit [Arabidopsis thaliana]",-0.108,-0.27
NP_001330242.1,False,29.915,-0.0977,False,defense_signaling,27.901,-0.1496,False,defense_signaling,29.643,-0.1044,False,defense_signaling,NP_001330242.1 embryonic flower 1 (EMF1) [Arabidopsis thaliana],-2.014,-0.272
NP_001323936.1,False,88.962,0.9685,False,cell_death_HR,91.862,1.0437,False,cell_death_HR,88.69,0.96,False,cell_death_HR,NP_001323936.1 multidrug resistance-associated protein 11 [Arabidopsis thaliana],2.9,-0.272
NP_001325603.1,False,24.698,-0.2454,False,defense_signaling,20.947,-0.3804,False,defense_signaling,24.426,-0.2522,False,defense_signaling,NP_001325603.1 hypothetical protein (DUF3133) [Arabidopsis thaliana],-3.751,-0.272
NP_001330243.1,False,29.915,-0.0977,False,defense_signaling,27.901,-0.1496,False,defense_signaling,29.643,-0.1044,False,defense_signaling,NP_001330243.1 embryonic flower 1 (EMF1) [Arabidopsis thaliana],-2.014,-0.272
NP_196714.1,False,29.915,-0.0977,False,defense_signaling,27.901,-0.1496,False,defense_signaling,29.643,-0.1044,False,defense_signaling,NP_196714.1 embryonic flower 1 (EMF1) [Arabidopsis thaliana],-2.014,-0.272
NP_194284.2,False,87.352,0.9314,False,cell_death_HR,87.45,0.9337,False,cell_death_HR,87.079,0.9228,False,cell_death_HR,NP_194284.2 homolog of DNA mismatch repair protein MSH3 [Arabidopsis thaliana],0.098,-0.273
NP_001329938.1,False,24.424,-0.2556,False,defense_signaling,22.659,-0.3135,False,defense_signaling,24.148,-0.2624,False,defense_signaling,NP_001329938.1 COP1-interacting protein 4.1 [Arabidopsis thaliana],-1.765,-0.276
NP_001322600.1,False,20.57,-0.3985,False,defense_signaling,20.832,-0.3854,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_001322600.1 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],0.262,-0.276
NP_001322599.1,False,20.57,-0.3985,False,defense_signaling,19.982,-0.4226,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_001322599.1 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],-0.588,-0.276
NP_001322598.1,False,20.57,-0.3985,False,defense_signaling,20.696,-0.3905,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_001322598.1 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],0.126,-0.276
NP_001322597.1,False,20.57,-0.3985,False,defense_signaling,20.832,-0.3854,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_001322597.1 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],0.262,-0.276
NP_001322596.1,False,20.57,-0.3985,False,defense_signaling,19.982,-0.4226,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_001322596.1 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],-0.588,-0.276
NP_001323075.1,False,85.459,0.8879,False,cell_death_HR,85.201,0.8808,False,cell_death_HR,85.183,0.8793,False,cell_death_HR,NP_001323075.1 NF-X-like 1 [Arabidopsis thaliana],-0.258,-0.276
NP_567201.5,False,24.424,-0.2556,False,defense_signaling,22.914,-0.3052,False,defense_signaling,24.148,-0.2624,False,defense_signaling,NP_567201.5 COP1-interacting protein 4.1 [Arabidopsis thaliana],-1.51,-0.276
NP_001329937.1,False,24.424,-0.2556,False,defense_signaling,22.667,-0.3133,False,defense_signaling,24.148,-0.2624,False,defense_signaling,NP_001329937.1 COP1-interacting protein 4.1 [Arabidopsis thaliana],-1.757,-0.276
NP_192120.4,False,33.223,-0.0157,False,defense_signaling,32.377,-0.0371,False,defense_signaling,32.947,-0.0224,False,defense_signaling,NP_192120.4 transcription coactivator [Arabidopsis thaliana],-0.846,-0.276
NP_001322603.1,False,20.57,-0.3985,False,defense_signaling,15.035,-0.6717,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_001322603.1 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],-5.535,-0.276
NP_001322601.1,False,20.57,-0.3985,False,defense_signaling,21.031,-0.3777,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_001322601.1 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],0.461,-0.276
NP_001322602.1,False,20.57,-0.3985,False,defense_signaling,21.031,-0.3777,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_001322602.1 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],0.461,-0.276
NP_173577.2,False,20.57,-0.3985,False,defense_signaling,21.82,-0.3443,False,defense_signaling,20.294,-0.4054,False,defense_signaling,NP_173577.2 Zinc finger C-x8-C-x5-C-x3-H type family protein [Arabidopsis thaliana],1.25,-0.276
NP_001322900.1,False,96.482,0.8756,False,defense_signaling,95.513,0.8538,False,defense_signaling,96.204,0.8695,False,defense_signaling,NP_001322900.1 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],-0.969,-0.278
NP_200882.4,False,96.451,0.8749,False,defense_signaling,94.81,0.8497,False,antimicrobial,96.173,0.8776,False,antimicrobial,NP_200882.4 ABC transporter family protein [Arabidopsis thaliana],-1.641,-0.278
NP_172157.1,False,96.299,0.871,False,defense_signaling,95.913,0.8629,False,defense_signaling,96.021,0.8649,False,defense_signaling,NP_172157.1 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],-0.386,-0.278
NP_001324398.1,False,96.121,0.907,False,antimicrobial,95.349,0.9273,False,antimicrobial,95.843,0.9371,False,antimicrobial,NP_001324398.1 Di-glucose binding protein with Kinesin motor domain-containing protein [Arabidopsis thaliana],-0.772,-0.278
NP_001189577.1,False,96.459,0.9011,False,antimicrobial,95.862,0.9097,False,antimicrobial,96.181,0.9121,False,antimicrobial,NP_001189577.1 Di-glucose binding protein with Kinesin motor domain-containing protein [Arabidopsis thaliana],-0.597,-0.278
NP_001320096.1,False,96.144,0.8679,False,defense_signaling,96.98,0.8867,False,defense_signaling,95.866,0.9511,False,antimicrobial,NP_001320096.1 ARM repeat superfamily protein [Arabidopsis thaliana],0.836,-0.278
NP_001329807.1,False,30.055,-0.094,False,defense_signaling,29.869,-0.0984,False,defense_signaling,29.776,-0.1007,False,defense_signaling,NP_001329807.1 CW-type Zinc Finger [Arabidopsis thaliana],-0.186,-0.279
NP_180104.3,False,96.37,0.8732,False,defense_signaling,98.046,0.9166,False,defense_signaling,96.09,0.8671,False,defense_signaling,NP_180104.3 TRAF-like family protein [Arabidopsis thaliana],1.676,-0.28
NP_001185058.1,False,96.426,0.8745,False,defense_signaling,99.226,1.1105,True,antimicrobial,96.146,1.1303,False,antimicrobial,NP_001185058.1 Preprotein translocase SecA family protein [Arabidopsis thaliana],2.8,-0.28
NP_001030896.1,False,96.233,0.8698,False,defense_signaling,91.738,0.7852,False,defense_signaling,95.953,0.8637,False,defense_signaling,NP_001030896.1 sacI homology domain-containing protein / WW domain-containing protein [Arabidopsis thaliana],-4.495,-0.28
NP_001190489.1,False,96.368,0.8732,False,defense_signaling,96.22,0.8702,False,defense_signaling,96.088,0.8671,False,defense_signaling,NP_001190489.1 portal protein [Arabidopsis thaliana],-0.148,-0.28
NP_181219.4,False,96.297,0.8824,False,antimicrobial,95.571,0.8551,False,defense_signaling,96.017,0.8737,False,antimicrobial,NP_181219.4 ARM repeat superfamily protein [Arabidopsis thaliana],-0.726,-0.28
NP_194828.7,False,96.228,0.8695,False,defense_signaling,96.484,0.876,False,defense_signaling,95.946,0.9606,False,antimicrobial,NP_194828.7 ARM repeat superfamily protein [Arabidopsis thaliana],0.256,-0.282
NP_001328345.1,False,96.228,0.8695,False,defense_signaling,96.198,0.8914,False,antimicrobial,95.946,0.9796,False,antimicrobial,NP_001328345.1 ARM repeat superfamily protein [Arabidopsis thaliana],-0.03,-0.282
NP_179846.3,False,96.069,0.903,False,antimicrobial,95.31,0.9235,False,antimicrobial,95.787,0.9332,False,antimicrobial,NP_179846.3 Di-glucose binding protein with Kinesin motor domain-containing protein [Arabidopsis thaliana],-0.759,-0.282
NP_001189827.1,False,96.063,1.0323,False,antimicrobial,95.949,1.0313,False,antimicrobial,95.781,1.0254,False,antimicrobial,NP_001189827.1 chromatin-remodeling protein 11 [Arabidopsis thaliana],-0.114,-0.282
NP_001324607.1,False,96.178,0.8686,False,defense_signaling,98.033,0.9163,False,defense_signaling,95.895,0.8625,False,defense_signaling,NP_001324607.1 TRAF-like family protein [Arabidopsis thaliana],1.855,-0.283
NP_001154232.2,False,88.751,0.9633,False,cell_death_HR,88.493,0.9566,False,cell_death_HR,88.468,0.9548,False,cell_death_HR,NP_001154232.2 Regulator of chromosome condensation (RCC1) family protein [Arabidopsis thaliana],-0.258,-0.283
NP_187887.3,False,96.017,0.8652,False,defense_signaling,94.229,0.8296,False,defense_signaling,95.733,0.8591,False,defense_signaling,NP_187887.3 SNF2 domain-containing protein / helicase domain-containing protein [Arabidopsis thaliana],-1.788,-0.284
NP_196440.1,False,32.875,-0.0243,False,defense_signaling,32.647,-0.0309,False,defense_signaling,32.591,-0.031,False,defense_signaling,NP_196440.1 tudor/PWWP/MBT domain protein [Arabidopsis thaliana],-0.228,-0.284
NP_001185099.1,False,33.074,-0.0196,False,defense_signaling,31.931,-0.0473,False,defense_signaling,32.79,-0.0262,False,defense_signaling,NP_001185099.1 DNA binding protein [Arabidopsis thaliana],-1.143,-0.284
NP_001185059.1,False,96.165,0.9026,False,antimicrobial,93.918,0.8669,False,antimicrobial,95.88,0.8939,False,antimicrobial,NP_001185059.1 Preprotein translocase SecA family protein [Arabidopsis thaliana],-2.247,-0.285
NP_194537.7,False,81.119,0.7992,False,cell_death_HR,85.629,0.6972,False,defense_signaling,80.833,0.7903,False,cell_death_HR,NP_194537.7 Tetratricopeptide repeat (TPR)-like superfamily protein [Arabidopsis thaliana],4.51,-0.286
NP_001329078.1,False,95.889,0.8621,False,defense_signaling,95.787,0.8604,False,defense_signaling,95.602,0.856,False,defense_signaling,NP_001329078.1 DNA topoisomerase 4 subunit B (DUF810) [Arabidopsis thaliana],-0.102,-0.287
NP_191200.1,False,31.587,-0.0555,False,defense_signaling,21.362,-0.3637,False,defense_signaling,31.298,-0.0622,False,defense_signaling,NP_191200.1 hypothetical protein (DUF3133) [Arabidopsis thaliana],-10.225,-0.289
NP_001330631.1,False,34.287,0.0082,False,defense_signaling,24.235,-0.2613,False,defense_signaling,33.996,0.0015,False,defense_signaling,NP_001330631.1 SCAR family protein 4 [Arabidopsis thaliana],-10.052,-0.291
NP_001318456.1,False,34.287,0.0082,False,defense_signaling,25.752,-0.2123,False,defense_signaling,33.996,0.0015,False,defense_signaling,NP_001318456.1 SCAR family protein 4 [Arabidopsis thaliana],-8.535,-0.291
NP_195793.3,False,34.287,0.0082,False,defense_signaling,25.752,-0.2123,False,defense_signaling,33.996,0.0015,False,defense_signaling,NP_195793.3 SCAR family protein 4 [Arabidopsis thaliana],-8.535,-0.291
NP_001323938.1,False,88.666,0.9613,False,cell_death_HR,90.105,0.9995,False,cell_death_HR,88.375,0.9527,False,cell_death_HR,NP_001323938.1 multidrug resistance-associated protein 11 [Arabidopsis thaliana],1.439,-0.291
NP_001330638.1,False,34.287,0.0082,False,defense_signaling,24.747,-0.2428,False,defense_signaling,33.996,0.0015,False,defense_signaling,NP_001330638.1 SCAR family protein 4 [Arabidopsis thaliana],-9.54,-0.291
NP_173957.2,False,32.24,-0.0396,False,defense_signaling,31.5,-0.0571,False,defense_signaling,31.948,-0.0463,False,defense_signaling,NP_173957.2 DNA binding protein [Arabidopsis thaliana],-0.74,-0.292
NP_001329346.1,False,84.225,0.8612,False,cell_death_HR,78.591,0.7658,False,antimicrobial,83.933,0.8525,False,cell_death_HR,NP_001329346.1 RNA polymerase II large subunit [Arabidopsis thaliana],-5.634,-0.292
NP_172938.2,False,95.772,0.9572,False,antimicrobial,97.517,0.8983,False,defense_signaling,95.48,0.9485,False,antimicrobial,NP_172938.2 nucleoporin 155 [Arabidopsis thaliana],1.745,-0.292
NP_195305.2,False,84.225,0.8612,False,cell_death_HR,78.591,0.7658,False,antimicrobial,83.933,0.8525,False,cell_death_HR,NP_195305.2 RNA polymerase II large subunit [Arabidopsis thaliana],-5.634,-0.292
NP_001321781.1,False,92.441,1.0605,False,antimicrobial,96.366,0.8731,False,defense_signaling,92.148,1.0519,False,antimicrobial,NP_001321781.1 THO2 [Arabidopsis thaliana],3.925,-0.293
NP_176885.7,False,90.367,0.8487,False,antimicrobial,94.378,0.8319,False,defense_signaling,90.074,0.8401,False,antimicrobial,NP_176885.7 HEAT repeat-containing protein [Arabidopsis thaliana],4.011,-0.293
NP_191633.3,False,95.507,1.0989,False,antimicrobial,94.646,1.1105,False,antimicrobial,95.213,1.1077,False,antimicrobial,NP_191633.3 ARM repeat superfamily protein [Arabidopsis thaliana],-0.861,-0.294
NP_001327226.1,False,95.507,1.0989,False,antimicrobial,93.893,1.104,False,antimicrobial,95.213,1.0998,False,antimicrobial,NP_001327226.1 ARM repeat superfamily protein [Arabidopsis thaliana],-1.614,-0.294
NP_179734.1,False,95.534,0.909,False,antimicrobial,95.532,0.8541,False,defense_signaling,95.239,0.9004,False,antimicrobial,"NP_179734.1 Coatomer, alpha subunit [Arabidopsis thaliana]",-0.002,-0.295
NP_001326839.1,False,95.592,0.8544,False,defense_signaling,94.219,0.8294,False,defense_signaling,95.297,0.8483,False,defense_signaling,NP_001326839.1 SNF2 domain-containing protein / helicase domain-containing protein [Arabidopsis thaliana],-1.373,-0.295
NP_001329936.1,False,23.754,-0.2773,False,defense_signaling,22.098,-0.3337,False,defense_signaling,23.457,-0.2841,False,defense_signaling,NP_001329936.1 COP1-interacting protein 4.1 [Arabidopsis thaliana],-1.656,-0.297
NP_568806.3,False,80.169,0.7814,False,cell_death_HR,80.078,0.7776,False,cell_death_HR,79.872,0.7725,False,cell_death_HR,NP_568806.3 myosin 2 [Arabidopsis thaliana],-0.091,-0.297
NP_001324935.1,False,95.624,0.8549,False,defense_signaling,95.307,0.8491,False,defense_signaling,95.327,0.8487,False,defense_signaling,NP_001324935.1 cellulose synthase-like D1 [Arabidopsis thaliana],-0.317,-0.297
NP_180869.1,False,95.624,0.8549,False,defense_signaling,95.307,0.8491,False,defense_signaling,95.327,0.8487,False,defense_signaling,NP_180869.1 cellulose synthase-like D1 [Arabidopsis thaliana],-0.317,-0.297
NP_001324922.1,False,23.832,-0.2752,False,defense_signaling,24.546,-0.2496,False,defense_signaling,23.533,-0.282,False,defense_signaling,NP_001324922.1 Tudor/PWWP/MBT domain-containing protein [Arabidopsis thaliana],0.714,-0.299
NP_850485.2,False,23.832,-0.2752,False,defense_signaling,24.461,-0.2522,False,defense_signaling,23.533,-0.282,False,defense_signaling,NP_850485.2 Tudor/PWWP/MBT domain-containing protein [Arabidopsis thaliana],0.629,-0.299
NP_197528.1,False,95.438,0.8511,False,defense_signaling,94.932,0.8417,False,defense_signaling,95.138,0.845,False,defense_signaling,NP_197528.1 sucrose phosphate synthase 1F [Arabidopsis thaliana],-0.506,-0.3
NP_187962.1,False,95.467,0.8518,False,defense_signaling,95.536,0.8544,False,defense_signaling,95.167,0.8457,False,defense_signaling,NP_187962.1 mitogen-activated protein kinase kinase kinase 7 [Arabidopsis thaliana],0.069,-0.3
NP_197462.1,False,95.459,1.0904,False,antimicrobial,94.862,1.0433,False,antimicrobial,95.158,1.0818,False,antimicrobial,NP_197462.1 GNOM-like 2 [Arabidopsis thaliana],-0.597,-0.301
NP_001332116.1,False,34.695,0.019,False,defense_signaling,32.833,-0.0259,False,defense_signaling,34.392,0.0123,False,defense_signaling,NP_001332116.1 FIP1[V]-like protein [Arabidopsis thaliana],-1.862,-0.303
NP_001321495.1,False,83.578,0.8482,False,cell_death_HR,93.391,0.8123,False,defense_signaling,83.275,0.8394,False,cell_death_HR,NP_001321495.1 Tetratricopeptide repeat (TPR)-like superfamily protein [Arabidopsis thaliana],9.813,-0.303
NP_200612.2,False,34.695,0.019,False,defense_signaling,33.452,-0.0107,False,defense_signaling,34.392,0.0123,False,defense_signaling,NP_200612.2 FIP1[V]-like protein [Arabidopsis thaliana],-1.243,-0.303
NP_001184884.1,False,83.578,0.8482,False,cell_death_HR,93.403,0.8125,False,defense_signaling,83.275,0.8394,False,cell_death_HR,NP_001184884.1 Tetratricopeptide repeat (TPR)-like superfamily protein [Arabidopsis thaliana],9.825,-0.303
NP_001318825.1,False,77.63,0.7354,False,cell_death_HR,70.832,0.6164,False,cell_death_HR,77.321,0.7264,False,cell_death_HR,NP_001318825.1 actin binding protein [Arabidopsis thaliana],-6.798,-0.309
NP_001319506.1,False,88.351,0.8655,False,NBS_LRR,88.042,0.7914,False,NBS_LRR,88.04,0.792,False,NBS_LRR,NP_001319506.1 Pentatricopeptide repeat (PPR) superfamily protein [Arabidopsis thaliana],-0.309,-0.311
NP_187516.1,False,88.351,0.8655,False,NBS_LRR,88.042,0.7914,False,NBS_LRR,88.04,0.792,False,NBS_LRR,NP_187516.1 Pentatricopeptide repeat (PPR) superfamily protein [Arabidopsis thaliana],-0.309,-0.311
NP_188028.2,False,88.093,0.7316,False,defense_signaling,88.276,0.735,False,defense_signaling,87.78,0.7267,False,defense_signaling,NP_188028.2 nuclear pore complex protein [Arabidopsis thaliana],0.183,-0.313
NP_189020.2,True,92.029,1.0481,False,antimicrobial,91.71,1.0403,False,antimicrobial,91.716,1.0395,False,antimicrobial,NP_189020.2 nuclear RNA polymerase D2A [Arabidopsis thaliana],-0.319,-0.313
