protein_id,pid,z_max,best_category,has_defense_keyword,description,score_jackhmmer,length,truncated_by_esm,low_complexity_frac,repeat_frac_k6
NP_192960.1,NP_192960,0.9855185,defense_signaling,False,NP_192960.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,392,False,0.3158,0.0
NP_001325879.1,NP_001325879,0.98543173,defense_signaling,False,"NP_001325879.1 RNA helicase, ATP-dependent, SK12/DOB1 protein [Arabidopsis thaliana]",0.0,1210,True,0.275,0.0
NP_001328649.1,NP_001328649,0.9854049,defense_signaling,False,NP_001328649.1 Transcription factor jumonji (jmjC) domain-containing protein [Arabidopsis thaliana],0.0,778,False,0.2237,0.0
NP_001190317.1,NP_001190317,0.9851494,defense_signaling,False,NP_001190317.1 PHD finger family protein [Arabidopsis thaliana],0.0,1844,True,0.2131,0.0011
NP_001330162.1,NP_001330162,0.9849569,defense_signaling,False,NP_001330162.1 Phototropic-responsive NPH3 family protein [Arabidopsis thaliana],0.0,672,False,0.2121,0.0045
NP_001325089.1,NP_001325089,0.98396635,defense_signaling,False,NP_001325089.1 signal responsive 1 [Arabidopsis thaliana],28.286197662353516,974,False,0.2292,0.0
NP_001031396.1,NP_001031396,0.9837297,defense_signaling,False,"NP_001031396.1 DNA-binding protein, putative (duplicated DUF1399) [Arabidopsis thaliana]",0.0,819,False,0.275,0.0725
NP_001328650.1,NP_001328650,0.9837092,defense_signaling,False,NP_001328650.1 Transcription factor jumonji (jmjC) domain-containing protein [Arabidopsis thaliana],0.0,775,False,0.2237,0.0
NP_194709.2,NP_194709,0.9829821,defense_signaling,False,NP_194709.2 PATATIN-like protein 8 [Arabidopsis thaliana],0.0,525,False,0.3333,0.0077
NP_001330410.1,NP_001330410,0.9829315,NBS_LRR,False,NP_001330410.1 Phototropic-responsive NPH3 family protein [Arabidopsis thaliana],0.0,622,False,0.1311,0.0
NP_195327.1,NP_195327,0.982706,defense_signaling,False,NP_195327.1 armadillo repeat only 3 [Arabidopsis thaliana],0.0,670,False,0.197,0.0
NP_001323158.1,NP_001323158,0.98218393,defense_signaling,False,NP_001323158.1 Putative serine esterase family protein [Arabidopsis thaliana],0.0,794,False,0.2179,0.0
NP_564732.1,NP_564732,0.98218393,defense_signaling,False,NP_564732.1 Putative serine esterase family protein [Arabidopsis thaliana],0.0,794,False,0.2179,0.0
NP_001117514.1,NP_001117514,0.98218393,defense_signaling,False,NP_001117514.1 Putative serine esterase family protein [Arabidopsis thaliana],0.0,794,False,0.2179,0.0
NP_001322221.1,NP_001322221,0.98194575,defense_signaling,False,NP_001322221.1 ARF-GAP domain 2 [Arabidopsis thaliana],42.8917350769043,605,False,0.1017,0.0
NP_195606.2,NP_195606,0.98177695,defense_signaling,False,NP_195606.2 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,836,False,0.2439,0.0
NP_001329067.1,NP_001329067,0.98177695,defense_signaling,False,NP_001329067.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,836,False,0.2439,0.0
NP_001329069.1,NP_001329069,0.98177695,defense_signaling,False,NP_001329069.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,836,False,0.2439,0.0
NP_001329068.1,NP_001329068,0.98177695,defense_signaling,False,NP_001329068.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,836,False,0.2439,0.0
NP_001119143.1,NP_001119143,0.98177695,defense_signaling,False,NP_001119143.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,836,False,0.2439,0.0
NP_001322222.1,NP_001322222,0.98160815,defense_signaling,False,NP_001322222.1 ARF-GAP domain 2 [Arabidopsis thaliana],43.9597053527832,665,False,0.1077,0.0
NP_850476.1,NP_850476,0.9807264,defense_signaling,False,NP_850476.1 SWITCH/sucrose nonfermenting 3A [Arabidopsis thaliana],0.0,512,False,0.38,0.0
NP_197542.1,NP_197542,0.9805403,defense_signaling,False,NP_197542.1 chromatin remodeling 42 [Arabidopsis thaliana],0.0,1261,True,0.216,0.0
NP_001325252.1,NP_001325252,0.9805387,defense_signaling,False,"NP_001325252.1 DNA-binding protein, putative (duplicated DUF1399) [Arabidopsis thaliana]",0.0,720,False,0.1831,0.0
NP_001328314.1,NP_001328314,0.98049295,defense_signaling,False,NP_001328314.1 chromatin remodeling factor [Arabidopsis thaliana],0.0,1194,True,0.2203,0.0
NP_001031948.2,NP_001031948,0.98042196,defense_signaling,False,NP_001031948.2 Uncharacterized protein AT5G26850 [Arabidopsis thaliana],0.0,983,False,0.1443,0.0
NP_001031947.2,NP_001031947,0.98042196,defense_signaling,False,NP_001031947.2 Uncharacterized protein AT5G26850 [Arabidopsis thaliana],0.0,983,False,0.1443,0.0
NP_198037.3,NP_198037,0.98042196,defense_signaling,False,NP_198037.3 Uncharacterized protein AT5G26850 [Arabidopsis thaliana],0.0,983,False,0.1443,0.0
NP_001190405.1,NP_001190405,0.98042196,defense_signaling,False,NP_001190405.1 Uncharacterized protein AT5G26850 [Arabidopsis thaliana],0.0,983,False,0.1443,0.0
NP_194918.2,NP_194918,0.98015857,defense_signaling,False,NP_194918.2 chromatin remodeling factor [Arabidopsis thaliana],0.0,1202,True,0.2185,0.0
NP_172556.2,NP_172556,0.9799393,defense_signaling,False,NP_172556.2 ARF-GAP domain 4 [Arabidopsis thaliana],54.500450134277344,775,False,0.1579,0.0
NP_001320312.1,NP_001320312,0.9795134,defense_signaling,False,NP_001320312.1 ARF-GAP domain 4 [Arabidopsis thaliana],54.4694709777832,780,False,0.1818,0.0
NP_192750.2,NP_192750,0.979291,defense_signaling,False,NP_192750.2 Sucrose-phosphate synthase family protein [Arabidopsis thaliana],0.0,1050,True,0.1923,0.0057
NP_001329003.1,NP_001329003,0.979291,defense_signaling,False,NP_001329003.1 Sucrose-phosphate synthase family protein [Arabidopsis thaliana],0.0,1050,True,0.1923,0.0057
NP_001031609.1,NP_001031609,0.979291,defense_signaling,False,NP_001031609.1 Sucrose-phosphate synthase family protein [Arabidopsis thaliana],0.0,1050,True,0.1923,0.0057
NP_001325878.1,NP_001325878,0.978537,defense_signaling,False,"NP_001325878.1 RNA helicase, ATP-dependent, SK12/DOB1 protein [Arabidopsis thaliana]",0.0,1219,True,0.2417,0.0
NP_001320814.1,NP_001320814,0.97764736,defense_signaling,False,NP_001320814.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,577,False,0.25,0.0
NP_001327912.1,NP_001327912,0.97689813,defense_signaling,False,NP_001327912.1 chromatin remodeling 38 [Arabidopsis thaliana],0.0,1256,True,0.2016,0.0
NP_001327910.1,NP_001327910,0.97689813,defense_signaling,False,NP_001327910.1 chromatin remodeling 38 [Arabidopsis thaliana],0.0,1256,True,0.2016,0.0
NP_189853.1,NP_189853,0.97689813,defense_signaling,False,NP_189853.1 chromatin remodeling 38 [Arabidopsis thaliana],0.0,1256,True,0.2016,0.0
NP_193039.3,NP_193039,0.9765748,defense_signaling,False,NP_193039.3 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.0,481,False,0.1489,0.0
NP_001154661.1,NP_001154661,0.97635394,defense_signaling,False,NP_001154661.1 Phosphoinositide phosphatase family protein [Arabidopsis thaliana],0.0,721,False,0.1127,0.0
NP_001318395.1,NP_001318395,0.9763145,defense_signaling,False,"NP_001318395.1 RING-finger, DEAD-like helicase, PHD and SNF2 domain-containing protein [Arabidopsis thaliana]",0.0,1664,True,0.2061,0.0
NP_181609.4,NP_181609,0.9763145,defense_signaling,False,"NP_181609.4 RING-finger, DEAD-like helicase, PHD and SNF2 domain-containing protein [Arabidopsis thaliana]",0.0,1664,True,0.2061,0.0
NP_001325178.1,NP_001325178,0.9763145,defense_signaling,False,"NP_001325178.1 RING-finger, DEAD-like helicase, PHD and SNF2 domain-containing protein [Arabidopsis thaliana]",0.0,1664,True,0.2061,0.0
NP_001328485.1,NP_001328485,0.97622776,defense_signaling,False,NP_001328485.1 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.0,482,False,0.1702,0.0
NP_192008.3,NP_192008,0.97575766,defense_signaling,False,NP_192008.3 Transcription factor jumonji (jmjC) domain-containing protein [Arabidopsis thaliana],0.0,840,False,0.2289,0.0
NP_001327084.1,NP_001327084,0.97567564,defense_signaling,True,NP_001327084.1 with no lysine (K) kinase 3 [Arabidopsis thaliana],146.4803466796875,421,False,0.1951,0.0
NP_188552.3,NP_188552,0.9751993,defense_signaling,False,NP_188552.3 DNA repair/recombination protein [Arabidopsis thaliana],0.0,910,False,0.1889,0.0
NP_199902.1,NP_199902,0.9742686,defense_signaling,False,NP_199902.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,408,False,0.2051,0.0
NP_001324817.1,NP_001324817,0.9742119,defense_signaling,False,NP_001324817.1 SWITCH/sucrose nonfermenting 3A [Arabidopsis thaliana],0.0,407,False,0.3077,0.0
NP_190559.1,NP_190559,0.9740068,defense_signaling,False,NP_190559.1 Phototropic-responsive NPH3 family protein [Arabidopsis thaliana],0.0,517,False,0.28,0.0
NP_178543.2,NP_178543,0.97371656,defense_signaling,False,NP_178543.2 anaphase-promoting complex/cyclosome 2 [Arabidopsis thaliana],0.0,865,False,0.1647,0.0
NP_199764.1,NP_199764,0.97344524,defense_signaling,False,NP_199764.1 SIN-like family protein [Arabidopsis thaliana],0.0,689,False,0.2985,0.0
NP_198579.2,NP_198579,0.973338,defense_signaling,False,NP_198579.2 ARM repeat superfamily protein [Arabidopsis thaliana],0.0,1051,True,0.375,0.0
NP_680114.1,NP_680114,0.9727039,defense_signaling,False,"NP_680114.1 Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2 [Arabidopsis thaliana]",0.0,645,False,0.2222,0.0
NP_173177.2,NP_173177,0.97256035,defense_signaling,False,NP_173177.2 Phosphoinositide phosphatase family protein [Arabidopsis thaliana],0.0,785,False,0.1948,0.0
NP_188608.4,NP_188608,0.9725414,defense_signaling,False,NP_188608.4 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.0,993,False,0.2959,0.0
NP_849277.1,NP_849277,0.97242314,defense_signaling,False,NP_849277.1 F-box family protein [Arabidopsis thaliana],0.0,377,False,0.3611,0.0108
NP_567185.1,NP_567185,0.97242314,defense_signaling,False,NP_567185.1 F-box family protein [Arabidopsis thaliana],0.0,377,False,0.3611,0.0108
NP_201421.1,NP_201421,0.97178584,defense_signaling,False,NP_201421.1 armadillo repeat only 2 [Arabidopsis thaliana],0.0,651,False,0.2812,0.0
NP_001319676.1,NP_001319676,0.97143096,defense_signaling,False,NP_001319676.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,938,False,0.2065,0.0
NP_189907.2,NP_189907,0.97143096,defense_signaling,False,NP_189907.2 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,938,False,0.2065,0.0
NP_001327899.1,NP_001327899,0.97143096,defense_signaling,False,NP_001327899.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,938,False,0.2065,0.0
NP_001327901.1,NP_001327901,0.97143096,defense_signaling,False,NP_001327901.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,938,False,0.2065,0.0
NP_001327900.1,NP_001327900,0.97143096,defense_signaling,False,NP_001327900.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,938,False,0.2065,0.0
NP_001327911.1,NP_001327911,0.970841,defense_signaling,False,NP_001327911.1 chromatin remodeling 38 [Arabidopsis thaliana],0.0,1258,True,0.1855,0.0
NP_181034.1,NP_181034,0.96995294,defense_signaling,False,NP_181034.1 Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein [Arabidopsis thaliana],0.0,806,False,0.1392,0.0
NP_197584.2,NP_197584,0.96903175,defense_signaling,False,NP_197584.2 Phosphoinositide phosphatase family protein [Arabidopsis thaliana],0.0,831,False,0.1463,0.0024
NP_174077.1,NP_174077,0.96876043,defense_signaling,True,NP_174077.1 phosphatidylinositol 3- and 4-kinase family protein [Arabidopsis thaliana],0.0,649,False,0.2222,0.0
NP_849500.1,NP_849500,0.96873045,defense_signaling,False,NP_849500.1 DEAD/DEAH box RNA helicase family protein [Arabidopsis thaliana],0.0,620,False,0.2951,0.0
NP_001324378.1,NP_001324378,0.9683109,defense_signaling,False,NP_001324378.1 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana],0.0,563,False,0.2727,0.0
NP_001323969.1,NP_001323969,0.96775407,defense_signaling,False,NP_001323969.1 RING/U-box superfamily protein [Arabidopsis thaliana],0.0,587,False,0.2807,0.0
NP_179726.2,NP_179726,0.9677383,defense_signaling,False,NP_179726.2 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,862,False,0.2235,0.0
NP_001324577.1,NP_001324577,0.9677383,defense_signaling,False,NP_001324577.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,862,False,0.2235,0.0
NP_001031385.1,NP_001031385,0.9677383,defense_signaling,False,NP_001031385.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,862,False,0.2235,0.0
NP_001324576.1,NP_001324576,0.9677383,defense_signaling,False,NP_001324576.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,862,False,0.2235,0.0
NP_001324575.1,NP_001324575,0.9677383,defense_signaling,False,NP_001324575.1 ATP binding microtubule motor family protein [Arabidopsis thaliana],0.0,862,False,0.2235,0.0
NP_179502.1,NP_179502,0.9672761,defense_signaling,False,NP_179502.1 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.0,1090,True,0.1852,0.0
NP_199993.1,NP_199993,0.9672477,defense_signaling,True,NP_199993.1 Protein kinase superfamily protein [Arabidopsis thaliana],28.267391204833984,972,False,0.25,0.0052
NP_001320899.1,NP_001320899,0.9669433,defense_signaling,False,NP_001320899.1 transcription factor jumonji (jmjC) domain-containing protein [Arabidopsis thaliana],0.0,1462,True,0.2414,0.0
NP_001117460.1,NP_001117460,0.966937,defense_signaling,False,NP_001117460.1 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.0,981,False,0.3402,0.0
NP_001319187.1,NP_001319187,0.966937,defense_signaling,False,NP_001319187.1 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.0,981,False,0.3402,0.0
NP_850176.1,NP_850176,0.96610254,defense_signaling,False,NP_850176.1 RAP [Arabidopsis thaliana],0.0,671,False,0.3485,0.003
NP_196834.3,NP_196834,0.96608996,defense_signaling,False,NP_196834.3 ARF GTPase-activating protein [Arabidopsis thaliana],57.50035858154297,827,False,0.2469,0.0
NP_001326668.1,NP_001326668,0.96576655,defense_signaling,False,NP_001326668.1 ENTH/VHS protein [Arabidopsis thaliana],0.0,664,False,0.2769,0.0
NP_191739.1,NP_191739,0.96576655,defense_signaling,False,NP_191739.1 ENTH/VHS protein [Arabidopsis thaliana],0.0,664,False,0.2769,0.0
NP_001328331.1,NP_001328331,0.9657603,defense_signaling,False,NP_001328331.1 Tetratricopeptide repeat (TPR)-like superfamily protein [Arabidopsis thaliana],0.0,434,False,0.2143,0.0
NP_564751.1,NP_564751,0.9649653,defense_signaling,False,NP_564751.1 actin cross-linking protein (DUF569) [Arabidopsis thaliana],0.0,300,False,0.3103,0.0
NP_197618.1,NP_197618,0.9649148,defense_signaling,False,NP_197618.1 RING/FYVE/PHD zinc finger superfamily protein [Arabidopsis thaliana],0.0,672,False,0.2424,0.0
NP_001331605.1,NP_001331605,0.96445894,defense_signaling,False,NP_001331605.1 uncharacterized protein AT5G23510 [Arabidopsis thaliana],0.0,267,False,0.08,0.0
NP_974402.1,NP_974402,0.96415293,defense_signaling,False,"NP_974402.1 Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2 [Arabidopsis thaliana]",0.0,640,False,0.2222,0.0
NP_179206.2,NP_179206,0.9639226,defense_signaling,False,NP_179206.2 RING/U-box superfamily protein [Arabidopsis thaliana],0.0,593,False,0.2759,0.0
NP_177185.3,NP_177185,0.96378857,defense_signaling,False,NP_177185.3 NHL domain-containing protein [Arabidopsis thaliana],0.0,509,False,0.3673,0.006
NP_001189975.1,NP_001189975,0.9635251,defense_signaling,False,NP_001189975.1 Hydroxyproline-rich glycoprotein family protein [Arabidopsis thaliana],0.0,863,False,0.4235,0.0396
NP_195462.3,NP_195462,0.9634841,defense_signaling,False,NP_195462.3 Tetratricopeptide repeat (TPR)-like superfamily protein [Arabidopsis thaliana],0.0,1052,True,0.25,0.0
NP_195730.1,NP_195730,0.96302825,defense_signaling,False,NP_195730.1 O-fucosyltransferase family protein [Arabidopsis thaliana],0.0,631,False,0.2419,0.0032
NP_001320901.1,NP_001320901,0.96296513,defense_signaling,False,NP_001320901.1 transcription factor jumonji (jmjC) domain-containing protein [Arabidopsis thaliana],0.0,1461,True,0.2207,0.0
NP_850001.3,NP_850001,0.9628279,defense_signaling,True,NP_850001.3 Serine/Threonine-kinase [Arabidopsis thaliana],0.0,282,False,0.2963,0.0
NP_196633.2,NP_196633,0.9623768,defense_signaling,True,NP_196633.2 histidine kinase 5 [Arabidopsis thaliana],0.0,922,False,0.2418,0.0
NP_001190267.1,NP_001190267,0.9618279,defense_signaling,True,NP_001190267.1 ethylene induced calmodulin binding protein [Arabidopsis thaliana],31.469993591308594,1066,True,0.1714,0.0
NP_567966.1,NP_567966,0.96119535,defense_signaling,False,NP_567966.1 RING/U-box superfamily protein [Arabidopsis thaliana],0.0,597,False,0.3621,0.0
NP_001030658.1,NP_001030658,0.9611259,defense_signaling,False,NP_001030658.1 histone H2A deubiquitinase (DUF3755) [Arabidopsis thaliana],0.0,259,False,0.4167,0.0
NP_849471.1,NP_849471,0.9608988,defense_signaling,False,NP_849471.1 vernalization5/VIN3-like protein [Arabidopsis thaliana],0.0,685,False,0.2687,0.0
NP_001322748.1,NP_001322748,0.9606937,defense_signaling,False,NP_001322748.1 midasin-like protein [Arabidopsis thaliana],0.0,5400,True,0.2301,0.0026
NP_176883.5,NP_176883,0.9606937,defense_signaling,False,NP_176883.5 midasin-like protein [Arabidopsis thaliana],0.0,5393,True,0.2416,0.0026
NP_001321155.1,NP_001321155,0.9603562,defense_signaling,False,NP_001321155.1 RING/FYVE/PHD zinc finger superfamily protein [Arabidopsis thaliana],0.0,592,False,0.2069,0.0
NP_197531.1,NP_197531,0.9599918,defense_signaling,False,NP_197531.1 Adenine nucleotide alpha hydrolases-like superfamily protein [Arabidopsis thaliana],0.0,394,False,0.3947,0.0
NP_001329025.1,NP_001329025,0.959905,defense_signaling,False,NP_001329025.1 hypothetical protein (duplicated DUF1399) [Arabidopsis thaliana],0.0,787,False,0.2468,0.0141
NP_195503.1,NP_195503,0.959905,defense_signaling,False,NP_195503.1 hypothetical protein (duplicated DUF1399) [Arabidopsis thaliana],0.0,787,False,0.2468,0.0141
NP_201396.4,NP_201396,0.95949966,defense_signaling,False,NP_201396.4 trafficking protein particle complex subunit-like protein [Arabidopsis thaliana],0.0,1190,True,0.2797,0.0
NP_001325254.1,NP_001325254,0.9593023,RLK_defense,False,NP_001325254.1 EEIG1/EHBP1 protein amino-terminal domain protein [Arabidopsis thaliana],0.0,546,False,0.283,0.0
NP_001189933.1,NP_001189933,0.95925987,defense_signaling,False,NP_001189933.1 DNA repair/recombination protein [Arabidopsis thaliana],0.0,908,False,0.191,0.0
NP_187413.1,NP_187413,0.9591053,defense_signaling,False,NP_187413.1 histone H2A deubiquitinase (DUF3755) [Arabidopsis thaliana],0.0,258,False,0.4583,0.0
NP_566606.1,NP_566606,0.958804,defense_signaling,False,NP_566606.1 heat-inducible transcription repressor (DUF639) [Arabidopsis thaliana],0.0,692,False,0.2059,0.0
