protein_id,z_max,best_category,pctl_max,description
NP_001031259.1,0.41758224,defense_signaling,61.84993880556766,NP_001031259.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001030783.1,0.41721785,defense_signaling,61.15501898064596,NP_001030783.1 SCR-like 19 [Arabidopsis thaliana]
NP_564075.1,0.41597015,defense_signaling,61.03159292218972,NP_564075.1 jasmonate-zim-domain protein 1 [Arabidopsis thaliana]
NP_001319041.1,0.41597015,defense_signaling,61.03159292218972,NP_001319041.1 jasmonate-zim-domain protein 1 [Arabidopsis thaliana]
NP_001031952.1,0.41485178,defense_signaling,60.94343145186384,NP_001031952.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_181635.2,0.41318607,defense_signaling,60.78992677411994,NP_181635.2 WW domain-containing protein [Arabidopsis thaliana]
NP_568576.2,0.4131214,defense_signaling,60.77955483643455,NP_568576.2 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_568845.1,0.41242263,defense_signaling,60.731843923081705,NP_568845.1 cotton fiber protein [Arabidopsis thaliana]
NP_001032023.1,0.4119857,defense_signaling,60.68413300972888,NP_001032023.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001185368.1,0.4111994,NBS_LRR,64.9905615367063,NP_001185368.1 Polyketide cyclase/dehydrase and lipid transport superfamily protein [Arabidopsis thaliana]
NP_001032036.1,0.4093436,defense_signaling,60.41861140498269,NP_001032036.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_001031901.1,0.40860853,defense_signaling,61.31059804592695,NP_001031901.1 Cysteine-rich protein [Arabidopsis thaliana]
NP_195273.1,0.40859908,defense_signaling,60.33563590349949,NP_195273.1 RING-H2 finger A3B [Arabidopsis thaliana]
NP_001031353.1,0.40795234,defense_signaling,60.25888356462754,NP_001031353.1 defensin-like protein [Arabidopsis thaliana]
NP_001319926.1,0.40776306,defense_signaling,60.88327421328853,NP_001319926.1 defensin-like protein [Arabidopsis thaliana]
NP_001031896.1,0.40590808,defense_signaling,60.08048623643869,NP_001031896.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_565096.1,0.4053844,defense_signaling,60.043147260771256,NP_565096.1 TIFY domain/Divergent CCT motif family protein [Arabidopsis thaliana]
NP_567654.1,0.40504682,defense_signaling,59.98299002219595,NP_567654.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001031414.1,0.40499634,defense_signaling,59.970543696973465,NP_001031414.1 SCR-like 17 [Arabidopsis thaliana]
NP_188139.1,0.40456888,defense_signaling,59.94979982160267,NP_188139.1 ethylene responsive element binding factor 4 [Arabidopsis thaliana]
NP_001031600.1,0.40435907,defense_signaling,59.91246084593524,NP_001031600.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_001030763.1,0.402971,defense_signaling,60.38749559192649,NP_001030763.1 low-molecular-weight cysteine-rich 4 [Arabidopsis thaliana]
NP_001031903.1,0.40267032,PR_proteins,59.70294770469019,NP_001031903.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001329303.1,0.40171856,defense_signaling,59.64901362872613,NP_001329303.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_001031608.1,0.39922157,defense_signaling,59.47061630053727,NP_001031608.1 SCR-like 20 [Arabidopsis thaliana]
NP_001032022.1,0.3988493,defense_signaling,59.43535171240691,NP_001032022.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_001032035.1,0.39775303,defense_signaling,59.3440786607754,NP_001032035.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001032038.1,0.3967866,RLK_defense,61.90802165660588,NP_001032038.1 low-molecular-weight cysteine-rich 12 [Arabidopsis thaliana]
NP_177245.1,0.39656642,NBS_LRR,64.17325284709689,NP_177245.1 MLP-like protein 43 [Arabidopsis thaliana]
NP_181140.1,0.394268,cell_death_HR,58.33592631775469,NP_181140.1 NDR1/HIN1-like 12 [Arabidopsis thaliana]
NP_563851.1,0.39399168,PR_proteins,59.130416744456205,NP_563851.1 Eukaryotic aspartyl protease family protein [Arabidopsis thaliana]
NP_001319211.1,0.3925063,cell_death_HR,58.27162030410521,NP_001319211.1 purple acid phosphatase 5 [Arabidopsis thaliana]
NP_849467.1,0.3920382,defense_signaling,58.89393656522912,NP_849467.1 Putative interactor of JAZ [Arabidopsis thaliana]
NP_194620.1,0.3920382,defense_signaling,58.89393656522912,NP_194620.1 Putative interactor of JAZ [Arabidopsis thaliana]
NP_001078466.1,0.3920382,defense_signaling,58.89393656522912,NP_001078466.1 Putative interactor of JAZ [Arabidopsis thaliana]
NP_175008.1,0.39087567,defense_signaling,58.80266351359761,NP_175008.1 uncharacterized protein AT1G43160 [Arabidopsis thaliana]
NP_849290.1,0.3906564,defense_signaling,58.792291575912216,NP_849290.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_196750.1,0.39065388,RLK_defense,61.43298691061464,NP_196750.1 harpin-induced protein [Arabidopsis thaliana]
NP_192173.1,0.39044502,defense_signaling,58.77154770054142,NP_192173.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_001031603.1,0.38995764,defense_signaling,58.730059949799816,NP_001031603.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_680294.1,0.38728404,PR_proteins,58.757026987781856,NP_680294.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_181190.3,0.38683125,defense_signaling,58.4769846702761,NP_181190.3 demeter-like 1 [Arabidopsis thaliana]
NP_001031902.1,0.3866546,defense_signaling,58.46246395751654,NP_001031902.1 Cysteine-rich protein [Arabidopsis thaliana]
NP_001328605.1,0.38561988,NBS_LRR,63.56545729873256,"NP_001328605.1 cytochrome P450, family 79, subfamily B, polypeptide 2 [Arabidopsis thaliana]"
NP_001031341.1,0.38475543,defense_signaling,58.29755014831871,NP_001031341.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001032063.1,0.38391626,defense_signaling,58.23635571597487,NP_001032063.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001031152.1,0.3812379,defense_signaling,60.45387599311304,NP_001031152.1 defensin-like protein [Arabidopsis thaliana]
NP_001031315.1,0.38026622,defense_signaling,57.97498288630282,NP_001031315.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_001031365.1,0.37988135,defense_signaling,57.95631339846911,NP_001031365.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001031198.1,0.37580544,RLK_defense,60.42898334266808,NP_001031198.1 Protein of unknown function (PD694200) [Arabidopsis thaliana]
NP_197538.2,0.37355053,cell_death_HR,57.234426535565376,NP_197538.2 phosphate transporter 4;5 [Arabidopsis thaliana]
NP_194723.1,0.37048334,defense_signaling,57.27591428630697,NP_194723.1 pathogenesis related homeodomain protein A [Arabidopsis thaliana]
NP_200968.1,0.3704013,defense_signaling,57.26761673615864,NP_200968.1 ethylene response factor 104 [Arabidopsis thaliana]
NP_001031212.1,0.36665502,defense_signaling,56.92326840500343,NP_001031212.1 SCR-like 8 [Arabidopsis thaliana]
NP_199234.1,0.36663294,defense_signaling,56.91911962992926,NP_199234.1 erf domain protein 9 [Arabidopsis thaliana]
NP_192697.1,0.36625016,cell_death_HR,56.87140871657643,NP_192697.1 NDR1/HIN1-like 22 [Arabidopsis thaliana]
NP_181142.1,0.36405653,cell_death_HR,56.74072230174041,NP_181142.1 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
NP_196251.1,0.36322486,cell_death_HR,56.69716016346173,NP_196251.1 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
NP_565670.1,0.3631745,RLK_defense,59.61789781566992,NP_565670.1 low-molecular-weight cysteine-rich 5 [Arabidopsis thaliana]
NP_001032034.1,0.36254913,defense_signaling,56.63077976227518,NP_001032034.1 low-molecular-weight cysteine-rich 1 [Arabidopsis thaliana]
NP_001031038.1,0.3619781,defense_signaling,56.5789200738482,NP_001031038.1 defensin-like protein [Arabidopsis thaliana]
NP_001031595.1,0.36178252,defense_signaling,56.566473748625725,NP_001031595.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_566000.1,0.3591483,defense_signaling,58.98520961686062,NP_566000.1 Scorpion toxin-like knottin superfamily protein [Arabidopsis thaliana]
NP_001077895.1,0.35864353,defense_signaling,56.27605949343456,NP_001077895.1 maternal effect embryo arrest 14 [Arabidopsis thaliana]
NP_564387.1,0.35858548,cell_death_HR,56.45238243408633,NP_564387.1 nuclear shuttle interacting [Arabidopsis thaliana]
NP_001031227.2,0.35680905,defense_signaling,56.118406040616506,NP_001031227.2 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001077641.1,0.3567177,cell_death_HR,56.37563009521439,NP_001077641.1 nuclear shuttle interacting [Arabidopsis thaliana]
NP_189143.2,0.356481,cell_death_HR,56.35073744476943,NP_189143.2 RPM1 interacting protein 4 [Arabidopsis thaliana]
NP_171654.1,0.35640872,antimicrobial,57.414898251291305,NP_171654.1 Late embryogenesis abundant protein [Arabidopsis thaliana]
NP_001032012.2,0.35501873,defense_signaling,55.96282697533553,NP_001032012.2 defensin-like protein [Arabidopsis thaliana]
NP_683323.2,0.3541748,NBS_LRR,61.5491526126911,NP_683323.2 Galactose-binding protein [Arabidopsis thaliana]
NP_193705.1,0.3537093,cell_death_HR,56.98550003111581,NP_193705.1 SBP (S-ribonuclease binding protein) family protein [Arabidopsis thaliana]
NP_566723.1,0.35247913,defense_signaling,55.76783454685005,NP_566723.1 uncharacterized protein AT3G23170 [Arabidopsis thaliana]
NP_001327290.1,0.35096577,antimicrobial,57.15767419669343,NP_001327290.1 actin depolymerizing factor 2 [Arabidopsis thaliana]
NP_973950.1,0.3507855,cell_death_HR,55.96697575040969,NP_973950.1 nuclear shuttle interacting [Arabidopsis thaliana]
NP_176122.2,0.34825686,NBS_LRR,61.1923579563134,NP_176122.2 cytochrome p450 79c2 [Arabidopsis thaliana]
NP_567480.2,0.34709713,defense_signaling,55.39859356524987,NP_567480.2 RING/U-box superfamily protein [Arabidopsis thaliana]
NP_200184.1,0.3460273,RLK_defense,60.15101541269941,NP_200184.1 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
NP_195098.1,0.34550872,PR_proteins,56.28850581865704,"NP_195098.1 CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein [Arabidopsis thaliana]"
NP_001032039.1,0.34128606,defense_signaling,56.59758956168192,NP_001032039.1 low-molecular-weight cysteine-rich 46 [Arabidopsis thaliana]
NP_565383.1,0.33777168,defense_signaling,54.71300848424503,NP_565383.1 maternal effect embryo arrest 14 [Arabidopsis thaliana]
NP_001031413.1,0.33756012,RLK_defense,57.70946128155662,NP_001031413.1 low-molecular-weight cysteine-rich 14 [Arabidopsis thaliana]
NP_191359.1,0.33399543,defense_signaling,54.40496193498869,NP_191359.1 VQ motif-containing protein [Arabidopsis thaliana]
NP_001032033.1,0.33371624,defense_signaling,54.382143672080815,NP_001032033.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_001323954.1,0.3330337,NBS_LRR,60.24851162694215,"NP_001323954.1 cytochrome P450, family 79, subfamily B, polypeptide 3 [Arabidopsis thaliana]"
NP_199112.1,0.33242497,PR_proteins,55.98979401331757,NP_199112.1 thioredoxin 3 [Arabidopsis thaliana]
NP_851241.1,0.32883742,defense_signaling,54.06476237890763,NP_851241.1 myb domain protein 28 [Arabidopsis thaliana]
NP_001031224.1,0.32575837,defense_signaling,53.81998464953222,NP_001031224.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001032124.1,0.32553753,defense_signaling,55.07084033439127,NP_001032124.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_566485.1,0.3249555,defense_signaling,53.76605057356816,NP_566485.1 uncharacterized protein AT3G14395 [Arabidopsis thaliana]
NP_569000.1,0.32465106,defense_signaling,53.74945547327151,NP_569000.1 elicitor peptide 2 precursor [Arabidopsis thaliana]
NP_001031442.1,0.32396814,antimicrobial,55.78857842222084,NP_001031442.1 senescence-associated gene 13 [Arabidopsis thaliana]
NP_186791.1,0.3236614,antimicrobial,55.769908934387125,NP_186791.1 Peroxidase superfamily protein [Arabidopsis thaliana]
NP_001332504.1,0.3233292,defense_signaling,53.63847574003775,NP_001332504.1 calmodulin binding protein [Arabidopsis thaliana]
NP_001318476.1,0.3233292,defense_signaling,53.63847574003775,NP_001318476.1 calmodulin binding protein [Arabidopsis thaliana]
NP_191525.2,0.32294136,cell_death_HR,54.46719356110109,NP_191525.2 C2 domain-containing protein / GRAM domain-containing protein [Arabidopsis thaliana]
NP_566438.1,0.31907266,NBS_LRR,59.35652498599788,NP_566438.1 SBP (S-ribonuclease binding protein) family protein [Arabidopsis thaliana]
NP_564789.1,0.31683987,defense_signaling,53.12506482461053,NP_564789.1 ankyrin repeat protein [Arabidopsis thaliana]
NP_850776.2,0.31571147,RLK_defense,56.20345592963677,NP_850776.2 late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family protein [Arabidopsis thaliana]
NP_176352.1,0.31144783,antimicrobial,55.160038998485696,NP_176352.1 R-protein L3 B [Arabidopsis thaliana]
NP_174158.1,0.31122443,defense_signaling,52.62410023440579,NP_174158.1 ERF domain protein 12 [Arabidopsis thaliana]
NP_001031290.1,0.3103411,defense_signaling,52.56290580206194,NP_001031290.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_196138.1,0.30952874,defense_signaling,52.50482295102371,NP_196138.1 hypothetical protein (DUF3133) [Arabidopsis thaliana]
NP_680455.2,0.30852836,PR_proteins,54.32820959611675,NP_680455.2 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_177077.3,0.30658692,defense_signaling,52.29323542224158,NP_177077.3 Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein [Arabidopsis thaliana]
NP_001031313.1,0.3062967,defense_signaling,52.26834277179663,NP_001031313.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_179708.2,0.30543676,cell_death_HR,53.50052896882196,"NP_179708.2 magnesium transporter, putative (DUF803) [Arabidopsis thaliana]"
NP_195941.2,0.29998875,defense_signaling,51.80990312610202,NP_195941.2 E3 ubiquitin-protein ligase [Arabidopsis thaliana]
NP_001077596.1,0.2996644,cell_death_HR,53.1997427759454,NP_001077596.1 phytochrome and flowering time regulatory protein (PFT1) [Arabidopsis thaliana]
NP_566002.2,0.29952502,defense_signaling,51.7808617005829,NP_566002.2 scorpion toxin-like knottin superfamily protein [Arabidopsis thaliana]
NP_188666.1,0.29764163,defense_signaling,51.648100898209805,NP_188666.1 ethylene response factor 7 [Arabidopsis thaliana]
NP_195614.2,0.2954047,cell_death_HR,53.04208932312735,NP_195614.2 MATE efflux family protein [Arabidopsis thaliana]
NP_188695.2,0.2937881,defense_signaling,51.29960379198042,NP_188695.2 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
NP_001030645.1,0.29363537,RLK_defense,55.86740514862987,NP_001030645.1 S locus-related glycoprotein 1 (SLR1) binding pollen coat protein family [Arabidopsis thaliana]
NP_180912.2,0.29314768,defense_signaling,51.262264816312985,NP_180912.2 C-terminal domain phosphatase-like 3 [Arabidopsis thaliana]
NP_001117406.1,0.28717571,defense_signaling,50.75403986972846,NP_001117406.1 Smg-4/UPF3 family protein [Arabidopsis thaliana]
NP_849797.1,0.28711262,defense_signaling,50.74574231958015,NP_849797.1 TSK-associating protein 1 [Arabidopsis thaliana]
NP_195417.1,0.2842986,defense_signaling,50.55282427863174,NP_195417.1 accelerated cell death 2 (ACD2) [Arabidopsis thaliana]
NP_001078705.1,0.2818647,defense_signaling,50.3827245005912,NP_001078705.1 CAP-binding protein 20 [Arabidopsis thaliana]
NP_199233.1,0.28186312,defense_signaling,50.38065011305412,NP_199233.1 CAP-binding protein 20 [Arabidopsis thaliana]
NP_001078439.1,0.2817874,defense_signaling,50.37131536913726,NP_001078439.1 acyl-CoA-binding domain 3 [Arabidopsis thaliana]
NP_001078440.1,0.2817874,defense_signaling,50.37131536913726,NP_001078440.1 acyl-CoA-binding domain 3 [Arabidopsis thaliana]
NP_194154.1,0.2817874,defense_signaling,50.37131536913726,NP_194154.1 acyl-CoA-binding domain 3 [Arabidopsis thaliana]
NP_001078441.1,0.2817874,defense_signaling,50.37131536913726,NP_001078441.1 acyl-CoA-binding domain 3 [Arabidopsis thaliana]
NP_564607.1,0.28036302,defense_signaling,50.231294210384384,NP_564607.1 TSK-associating protein 1 [Arabidopsis thaliana]
NP_569001.1,0.27996552,defense_signaling,50.19602962225404,NP_569001.1 precursor of peptide 1 [Arabidopsis thaliana]
NP_565549.1,0.27973405,RLK_defense,53.660256809177085,NP_565549.1 uncharacterized protein AT2G23270 [Arabidopsis thaliana]
NP_001031635.5,0.27940714,defense_signaling,50.14831870890119,NP_001031635.5 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_201280.1,0.27880144,defense_signaling,50.10268218308545,NP_201280.1 Integrase-type DNA-binding superfamily protein [Arabidopsis thaliana]
NP_567529.1,0.2780585,defense_signaling,50.04252494451013,NP_567529.1 ethylene responsive element binding factor 6 [Arabidopsis thaliana]
NP_568777.1,0.27722406,defense_signaling,49.959549443026944,NP_568777.1 WRKY DNA-binding protein 27 [Arabidopsis thaliana]
NP_563653.2,0.27614987,defense_signaling,49.85790445371004,NP_563653.2 NIM1-interacting 1 [Arabidopsis thaliana]
NP_849432.1,0.27573502,defense_signaling,49.82471425311677,NP_849432.1 acyl-CoA-binding domain 3 [Arabidopsis thaliana]
NP_182113.2,0.27528703,defense_signaling,49.76455701454145,NP_182113.2 RHO guanyl-nucleotide exchange factor 4 [Arabidopsis thaliana]
NP_001078561.1,0.27272853,defense_signaling,49.526002447777294,NP_001078561.1 elicitor peptide 7 precursor [Arabidopsis thaliana]
NP_001323034.1,0.26248977,defense_signaling,48.80307839110503,NP_001323034.1 uncharacterized protein AT1G17780 [Arabidopsis thaliana]
NP_973852.1,0.26248977,defense_signaling,48.80307839110503,NP_973852.1 uncharacterized protein AT1G17780 [Arabidopsis thaliana]
NP_001323035.1,0.26248977,defense_signaling,48.80307839110503,NP_001323035.1 uncharacterized protein AT1G17780 [Arabidopsis thaliana]
NP_001031345.1,0.25850374,defense_signaling,48.565561018109406,NP_001031345.1 low-molecular-weight cysteine-rich 29 [Arabidopsis thaliana]
NP_001031319.1,0.2573915,RLK_defense,52.195739207998834,NP_001031319.1 low-molecular-weight cysteine-rich 82 [Arabidopsis thaliana]
NP_001031473.1,0.24885492,defense_signaling,47.9639886323563,NP_001031473.1 Cysteine-rich protein [Arabidopsis thaliana]
NP_175104.1,0.24751888,defense_signaling,47.88101313087312,NP_175104.1 Integrase-type DNA-binding superfamily protein [Arabidopsis thaliana]
